"","X","EDUC","LWKLYWGE","QOB","YOB","first_quarter"
"14168",141001,7,5.15629053115845,4,1925,0
"14169",141007,5,4.27051973342896,4,1925,0
"14170",141019,12,5.13343095779419,2,1925,0
"14171",141020,12,5.46495294570923,2,1925,0
"14172",141035,12,5.25314569473267,2,1925,0
"14173",141044,12,5.17863893508911,2,1925,0
"14174",141049,13,6.20473623275757,3,1925,0
"14175",141062,12,4.7759051322937,3,1925,0
"14176",141087,10,5.08608245849609,3,1925,0
"14177",141100,13,5.53698682785034,3,1925,0
"14178",141111,10,5.1118016242981,1,1925,1
"14179",141133,12,5.51521444320679,4,1925,0
"14180",141138,10,4.93496990203857,1,1925,1
"14181",141172,18,5.7516074180603,3,1925,0
"14182",141186,14,5.01438283920288,4,1925,0
"14183",141201,12,5.42257165908813,3,1925,0
"14184",141204,18,5.61851644515991,1,1925,1
"14185",141212,12,5.14492607116699,4,1925,0
"14186",141213,12,5.81205034255981,2,1925,0
"14187",141223,12,5.06153964996338,4,1925,0
"14188",141234,12,5.84666109085083,2,1925,0
"14189",141237,15,4.68963766098022,3,1925,0
"14190",141244,10,4.92888641357422,4,1925,0
"14191",141249,11,5.68727445602417,2,1925,0
"14192",141257,17,4.85531854629517,3,1925,0
"14193",141268,11,4.99741077423096,4,1925,0
"14194",141273,12,4.90135049819946,2,1925,0
"14195",141279,12,5.23241853713989,1,1925,1
"14196",141287,18,6.19678354263306,3,1925,0
"14197",141290,16,5.73273849487305,2,1925,0
"14198",141295,16,5.81205034255981,2,1925,0
"14199",141316,12,4.54120874404907,4,1925,0
"14200",141318,12,4.95686197280884,4,1925,0
"14201",141328,14,5.28345251083374,4,1925,0
"14202",141339,6,5.1675271987915,4,1925,0
"14203",141372,9,5.12180233001709,2,1925,0
"14204",141392,10,4.99741077423096,1,1925,1
"14205",141410,11,4.7759051322937,4,1925,0
"14206",141418,12,5.28345251083374,2,1925,0
"14207",141434,18,5.68727445602417,2,1925,0
"14208",141435,7,5.17863893508911,1,1925,1
"14209",141441,11,5.37831497192383,2,1925,0
"14210",141456,11,5.42857646942139,2,1925,0
"14211",141457,16,5.83524084091187,4,1925,0
"14212",141484,12,3.8602032661438,1,1925,1
"14213",141486,16,5.34144258499146,3,1925,0
"14214",141500,12,5.46495294570923,1,1925,1
"14215",141504,11,4.10936546325684,1,1925,1
"14216",141508,12,5.64047956466675,1,1925,1
"14217",141510,14,5.37831497192383,2,1925,0
"14218",141511,16,5.27345180511475,3,1925,0
"14219",141512,17,6.13927173614502,3,1925,0
"14220",141550,11,5.36922359466553,1,1925,1
"14221",141552,14,4.59521865844727,1,1925,1
"14222",141553,12,5.3031587600708,3,1925,0
"14223",141568,12,5.53131246566772,1,1925,1
"14224",141571,10,5.06153964996338,3,1925,0
"14225",141572,14,4.39891767501831,3,1925,0
"14226",141591,12,5.14492607116699,3,1925,0
"14227",141603,12,5.46495294570923,1,1925,1
"14228",141607,8,5.46495294570923,3,1925,0
"14229",141610,14,5.15629053115845,4,1925,0
"14230",141613,12,4.09090709686279,4,1925,0
"14231",141617,14,5.68727445602417,3,1925,0
"14232",141622,13,5.28086709976196,4,1925,0
"14233",141628,12,5.68727445602417,3,1925,0
"14234",141632,13,3.59084486961365,3,1925,0
"14235",141633,16,5.4895453453064,2,1925,0
"14236",141637,11,5.17528009414673,4,1925,0
"14237",141642,15,7.34347581863403,4,1925,0
"14238",141660,12,4.92888641357422,4,1925,0
"14239",141668,16,5.79429817199707,3,1925,0
"14240",141693,12,5.3224835395813,1,1925,1
"14241",141729,18,4.88130855560303,4,1925,0
"14242",141731,11,5.28345251083374,3,1925,0
"14243",141732,12,4.59521865844727,4,1925,0
"14244",141736,18,5.61851644515991,2,1925,0
"14245",141740,12,4.27051973342896,3,1925,0
"14246",141790,12,4.94297218322754,1,1925,1
"14247",141794,12,4.94297218322754,2,1925,0
"14248",141805,12,4.85531854629517,4,1925,0
"14249",141834,12,4.42273092269897,2,1925,0
"14250",141841,12,5.38732433319092,4,1925,0
"14251",141850,14,5.97413396835327,2,1925,0
"14252",141891,12,5.28345251083374,2,1925,0
"14253",141902,12,5.60417890548706,3,1925,0
"14254",141907,12,5.36004877090454,1,1925,1
"14255",141918,12,5.46495294570923,2,1925,0
"14256",141920,8,5.06153964996338,2,1925,0
"14257",141928,8,4.82616710662842,4,1925,0
"14258",141929,13,5.68727445602417,1,1925,1
"14259",141933,12,4.85531854629517,4,1925,0
"14260",141963,15,5.84633922576904,4,1925,0
"14261",141983,6,4.85531854629517,4,1925,0
"14262",141992,15,5.62560892105103,1,1925,1
"14263",141994,8,4.90010547637939,3,1925,0
"14264",141995,12,5.12180233001709,3,1925,0
"14265",142011,10,5.28345251083374,2,1925,0
"14266",142014,12,4.3745231628418,1,1925,1
"14267",142037,12,5.28345251083374,3,1925,0
"14268",142052,15,5.37831497192383,4,1925,0
"14269",142054,12,5.37831497192383,2,1925,0
"14270",142068,12,5.52923440933228,4,1925,0
"14271",142070,12,4.90010547637939,3,1925,0
"14272",142079,7,5.37831497192383,1,1925,1
"14273",142083,4,6.78369140625,3,1925,0
"14274",142096,8,5.28345251083374,4,1925,0
"14275",142097,12,5.6251335144043,2,1925,0
"14276",142099,12,5.46495294570923,2,1925,0
"14277",142100,12,4.7923002243042,2,1925,0
"14278",142107,13,5.06153964996338,4,1925,0
"14279",142119,17,5.97413396835327,1,1925,1
"14280",142127,12,5.11003684997559,2,1925,0
"14281",142132,10,6.0554370880127,3,1925,0
"14282",142133,14,5.67837905883789,2,1925,0
"14283",142134,15,4.2654504776001,1,1925,1
"14284",142143,0,4.7759051322937,1,1925,1
"14285",142144,13,5.17863893508911,4,1925,0
"14286",142145,14,5.7516074180603,1,1925,1
"14287",142156,16,5.83524084091187,4,1925,0
"14288",142160,10,4.92626523971558,4,1925,0
"14289",142185,13,4.95686197280884,4,1925,0
"14290",142193,16,6.19678354263306,1,1925,1
"14291",142196,16,5.70701265335083,4,1925,0
"14292",142203,14,5.13343095779419,3,1925,0
"14293",142229,13,5.37831497192383,2,1925,0
"14294",142255,11,4.7759051322937,2,1925,0
"14295",142264,11,5.06153964996338,1,1925,1
"14296",142294,18,5.28345251083374,2,1925,0
"14297",142301,10,5.01057004928589,2,1925,0
"14298",142330,12,5.68727445602417,1,1925,1
"14299",142344,11,4.7759051322937,1,1925,1
"14300",142355,13,5.18962907791138,3,1925,0
"14301",142359,6,4.94297218322754,4,1925,0
"14302",142367,12,5.03637933731079,1,1925,1
"14303",142374,12,5.64861011505127,1,1925,1
"14304",142383,12,5.22060441970825,4,1925,0
"14305",142396,9,5.17882966995239,2,1925,0
"14306",142397,12,5.28345251083374,4,1925,0
"14307",142402,12,5.4984769821167,4,1925,0
"14308",142412,12,4.92888641357422,2,1925,0
"14309",142429,8,5.06153964996338,3,1925,0
"14310",142434,8,4.91830158233643,1,1925,1
"14311",142436,12,5.23241853713989,4,1925,0
"14312",142439,12,4.92888641357422,1,1925,1
"14313",142445,15,6.66604566574097,3,1925,0
"14314",142447,12,5.42257165908813,4,1925,0
"14315",142452,11,4.80843114852905,4,1925,0
"14316",142471,11,3.79142665863037,1,1925,1
"14317",142477,8,5.82149124145508,3,1925,0
"14318",142482,8,5.46495294570923,4,1925,0
"14319",142487,14,5.46495294570923,1,1925,1
"14320",142525,18,6.34493112564087,3,1925,0
"14321",142545,9,4.80843114852905,2,1925,0
"14322",142546,18,5.44821548461914,3,1925,0
"14323",142551,16,5.68727445602417,1,1925,1
"14324",142552,18,6.1766209602356,3,1925,0
"14325",142567,13,4.55480527877808,1,1925,1
"14326",142570,10,5.34869337081909,2,1925,0
"14327",142616,16,6.0692195892334,2,1925,0
"14328",142620,18,5.97413396835327,1,1925,1
"14329",142635,12,5.37831497192383,4,1925,0
"14330",142638,12,4.92888641357422,4,1925,0
"14331",142640,13,5.29309749603271,4,1925,0
"14332",142647,5,4.83993244171143,4,1925,0
"14333",142674,14,5.97413396835327,2,1925,0
"14334",142675,4,3.69352555274963,4,1925,0
"14335",142681,5,6.05789566040039,3,1925,0
"14336",142682,12,5.28345251083374,3,1925,0
"14337",142690,15,4.93496990203857,2,1925,0
"14338",142696,9,4.99741077423096,2,1925,0
"14339",142709,8,4.66509103775024,4,1925,0
"14340",142711,12,5.28345251083374,4,1925,0
"14341",142722,18,5.99388790130615,3,1925,0
"14342",142726,12,4.97914838790894,3,1925,0
"14343",142730,10,5.61851644515991,4,1925,0
"14344",142761,11,5.71350622177124,1,1925,1
"14345",142776,15,5.7516074180603,2,1925,0
"14346",142783,18,5.86904764175415,4,1925,0
"14347",142800,18,6.10047292709351,2,1925,0
"14348",142813,17,5.94092845916748,1,1925,1
"14349",142827,18,4.60440063476562,2,1925,0
"14350",142843,13,5.81205034255981,3,1925,0
"14351",142844,8,5.29335403442383,2,1925,0
"14352",142848,11,5.46495294570923,1,1925,1
"14353",142852,12,5.19518804550171,1,1925,1
"14354",142864,8,5.46495294570923,4,1925,0
"14355",142869,12,5.1675271987915,1,1925,1
"14356",142880,9,-0.0198026262223721,2,1925,0
"14357",142881,9,5.70701265335083,3,1925,0
"14358",142888,16,5.7762246131897,3,1925,0
"14359",142892,18,6.10922574996948,3,1925,0
"14360",142908,15,5.03637933731079,1,1925,1
"14361",142918,16,5.28345251083374,1,1925,1
"14362",142923,16,5.55231332778931,4,1925,0
"14363",142932,16,5.50561046600342,2,1925,0
"14364",142937,13,5.03637933731079,2,1925,0
"14365",142938,2,5.18962907791138,1,1925,1
"14366",142940,11,5.28345251083374,3,1925,0
"14367",142954,12,5.37831497192383,2,1925,0
"14368",142963,12,5.98898601531982,3,1925,0
"14369",142964,14,6.19678354263306,1,1925,1
"14370",142968,7,5.12180233001709,4,1925,0
"14371",142975,12,5.54467964172363,3,1925,0
"14372",143006,12,5.37831497192383,1,1925,1
"14373",143021,16,5.86904764175415,4,1925,0
"14374",143022,10,4.68963766098022,1,1925,1
"14375",143033,13,5.36004877090454,1,1925,1
"14376",143034,11,4.70583772659302,4,1925,0
"14377",143038,12,5.20049905776978,3,1925,0
"14378",143043,16,5.58227920532227,2,1925,0
"14379",143051,12,4.59521865844727,3,1925,0
"14380",143062,16,5.7516074180603,2,1925,0
"14381",143065,16,6.19678354263306,2,1925,0
"14382",143068,11,5.22189140319824,2,1925,0
"14383",143069,13,5.7516074180603,1,1925,1
"14384",143074,12,4.74228572845459,4,1925,0
"14385",143092,12,5.46495294570923,4,1925,0
"14386",143117,16,5.61851644515991,3,1925,0
"14387",143142,15,5.92297029495239,2,1925,0
"14388",143143,11,5.06153964996338,3,1925,0
"14389",143145,18,5.78831005096436,2,1925,0
"14390",143148,13,4.7759051322937,2,1925,0
"14391",143171,10,4.7759051322937,4,1925,0
"14392",143182,14,5.84663724899292,3,1925,0
"14393",143185,18,5.83857154846191,3,1925,0
"14394",143187,12,5.20049905776978,3,1925,0
"14395",143198,8,4.59521865844727,4,1925,0
"14396",143209,16,6.01804447174072,4,1925,0
"14397",143213,10,5.17863893508911,3,1925,0
"14398",143214,12,5.17863893508911,1,1925,1
"14399",143248,7,5.12180233001709,3,1925,0
"14400",143259,16,5.17863893508911,2,1925,0
"14401",143294,10,4.93496990203857,3,1925,0
"14402",143295,7,3.02424359321594,4,1925,0
"14403",143298,8,5.22189140319824,2,1925,0
"14404",143319,10,4.99741077423096,1,1925,1
"14405",143324,10,5.46495294570923,4,1925,0
"14406",143328,11,5.08608245849609,3,1925,0
"14407",143353,10,5.3224835395813,4,1925,0
"14408",143356,13,6.18068647384644,1,1925,1
"14409",143362,12,5.33371448516846,3,1925,0
"14410",143410,13,5.37831497192383,3,1925,0
"14411",143417,14,5.17863893508911,2,1925,0
"14412",143426,12,4.85531854629517,1,1925,1
"14413",143427,12,5.03637933731079,4,1925,0
"14414",143452,10,5.26335048675537,4,1925,0
"14415",143461,12,5.71350622177124,4,1925,0
"14416",143468,12,4.92888641357422,1,1925,1
"14417",143479,10,5.17863893508911,1,1925,1
"14418",143491,9,5.50561046600342,3,1925,0
"14419",143502,12,4.55480527877808,3,1925,0
"14420",143505,17,5.61851644515991,2,1925,0
"14421",143510,13,4.92888641357422,3,1925,0
"14422",143525,14,5.46495294570923,1,1925,1
"14423",143542,18,5.31361198425293,3,1925,0
"14424",143560,12,5.40587997436523,4,1925,0
"14425",143593,13,4.59521865844727,1,1925,1
"14426",143594,12,5.17863893508911,4,1925,0
"14427",143595,9,5.28345251083374,1,1925,1
"14428",143599,10,4.17648315429688,2,1925,0
"14429",143629,12,5.02700042724609,2,1925,0
"14430",143633,12,6.50374507904053,3,1925,0
"14431",143634,12,5.12180233001709,2,1925,0
"14432",143642,15,5.61851644515991,4,1925,0
"14433",143643,12,-0.0198026262223721,3,1925,0
"14434",143649,6,5.61851644515991,2,1925,0
"14435",143650,13,5.37831497192383,4,1925,0
"14436",143699,12,5.28345251083374,1,1925,1
"14437",143705,12,3.74116492271423,4,1925,0
"14438",143707,11,5.92297029495239,2,1925,0
"14439",143709,12,4.85531854629517,4,1925,0
"14440",143729,12,4.94297218322754,2,1925,0
"14441",143750,18,5.68727445602417,3,1925,0
"14442",143768,12,5.68291330337524,1,1925,1
"14443",143774,12,5.46495294570923,3,1925,0
"14444",143809,10,5.21125268936157,2,1925,0
"14445",143846,16,6.0228066444397,3,1925,0
"14446",143856,18,5.54467964172363,2,1925,0
"14447",143857,14,5.11003684997559,1,1925,1
"14448",143873,16,5.17863893508911,1,1925,1
"14449",143876,12,5.54467964172363,2,1925,0
"14450",143888,15,2.04022073745728,2,1925,0
"14451",143905,12,5.17863893508911,2,1925,0
"14452",143914,10,5.37831497192383,4,1925,0
"14453",143919,12,5.21125268936157,2,1925,0
"14454",143942,16,5.54467964172363,3,1925,0
"14455",143948,12,5.08608245849609,2,1925,0
"14456",143964,17,5.7516074180603,3,1925,0
"14457",143965,12,5.43974018096924,1,1925,1
"14458",143969,18,5.08795118331909,2,1925,0
"14459",143985,7,5.43119287490845,4,1925,0
"14460",143986,6,5.17863893508911,1,1925,1
"14461",143987,9,4.95686197280884,2,1925,0
"14462",143996,12,4.94297218322754,3,1925,0
"14463",144007,10,4.7759051322937,4,1925,0
"14464",144010,10,5.35078907012939,2,1925,0
"14465",144011,18,5.80186939239502,4,1925,0
"14466",144018,14,5.17863893508911,1,1925,1
"14467",144020,12,5.41387557983398,2,1925,0
"14468",144024,12,5.46495294570923,1,1925,1
"14469",144032,18,5.62560892105103,4,1925,0
"14470",144048,12,5.28086709976196,2,1925,0
"14471",144079,16,5.61851644515991,2,1925,0
"14472",144081,12,5.36922359466553,2,1925,0
"14473",144090,12,5.11003684997559,4,1925,0
"14474",144138,10,5.18962907791138,1,1925,1
"14475",144158,11,4.59521865844727,2,1925,0
"14476",144165,9,5.6240177154541,2,1925,0
"14477",144169,16,5.66877841949463,2,1925,0
"14478",144170,12,5.28345251083374,1,1925,1
"14479",144175,8,5.34144258499146,1,1925,1
"14480",144181,12,4.95686197280884,1,1925,1
"14481",144191,17,6.15604400634766,2,1925,0
"14482",144197,9,6.18319702148438,4,1925,0
"14483",144202,16,5.28345251083374,1,1925,1
"14484",144203,12,5.14492607116699,2,1925,0
"14485",144210,12,4.99741077423096,2,1925,0
"14486",144212,16,6.07824897766113,4,1925,0
"14487",144238,12,5.43119287490845,1,1925,1
"14488",144239,12,5.28345251083374,2,1925,0
"14489",144242,17,6.12650537490845,1,1925,1
"14490",144248,16,5.7516074180603,1,1925,1
"14491",144252,9,3.59084486961365,1,1925,1
"14492",144278,17,5.46495294570923,1,1925,1
"14493",144307,8,5.46495294570923,3,1925,0
"14494",144322,18,5.65348625183105,3,1925,0
"14495",144324,16,5.63265132904053,1,1925,1
"14496",144344,12,5.28345251083374,1,1925,1
"14497",144350,9,5.17863893508911,1,1925,1
"14498",144362,16,4.59521865844727,2,1925,0
"14499",144364,13,5.46495294570923,2,1925,0
"14500",144372,13,5.42257165908813,3,1925,0
"14501",144376,12,3.35773777961731,2,1925,0
"14502",144382,12,5.28345251083374,2,1925,0
"14503",144397,16,5.78228569030762,2,1925,0
"14504",144422,11,5.242835521698,1,1925,1
"14505",144435,8,5.06153964996338,1,1925,1
"14506",144454,12,3.87181353569031,3,1925,0
"14507",144456,14,5.28345251083374,1,1925,1
"14508",144474,9,4.7759051322937,3,1925,0
"14509",144488,16,5.92297029495239,2,1925,0
"14510",144499,8,5.66113567352295,2,1925,0
"14511",144513,12,5.23241853713989,2,1925,0
"14512",144526,12,5.06153964996338,3,1925,0
"14513",144532,11,5.17863893508911,1,1925,1
"14514",144541,14,5.40190029144287,3,1925,0
"14515",144559,9,5.06153964996338,2,1925,0
"14516",144561,9,5.02700042724609,1,1925,1
"14517",144575,14,3.02424359321594,3,1925,0
"14518",144585,12,5.53698682785034,2,1925,0
"14519",144606,18,5.46495294570923,4,1925,0
"14520",144627,13,5.20049905776978,3,1925,0
"14521",144642,12,5.18962907791138,2,1925,0
"14522",144653,12,5.37831497192383,3,1925,0
"14523",144668,14,5.46495294570923,4,1925,0
"14524",144676,12,4.85531854629517,2,1925,0
"14525",144686,8,5.28345251083374,1,1925,1
"14526",144688,14,4.59521865844727,2,1925,0
"14527",144695,11,5.46495294570923,2,1925,0
"14528",144710,12,5.44251728057861,2,1925,0
"14529",144712,15,5.46495294570923,1,1925,1
"14530",144713,18,6.00845193862915,1,1925,1
"14531",144716,12,6.13503408432007,3,1925,0
"14532",144719,14,5.06153964996338,4,1925,0
"14533",144728,14,5.46495294570923,1,1925,1
"14534",144732,18,5.17863893508911,4,1925,0
"14535",144733,12,5.33200788497925,2,1925,0
"14536",144734,9,4.93496990203857,4,1925,0
"14537",144738,10,6.05383443832397,3,1925,0
"14538",144751,18,5.50561046600342,1,1925,1
"14539",144752,11,5.22060441970825,3,1925,0
"14540",144766,12,5.89637231826782,4,1925,0
"14541",144772,12,5.23241853713989,4,1925,0
"14542",144786,16,6.19678354263306,4,1925,0
"14543",144809,12,5.06153964996338,2,1925,0
"14544",144813,12,5.28345251083374,4,1925,0
"14545",144814,11,5.42857646942139,4,1925,0
"14546",144832,8,4.96928691864014,4,1925,0
"14547",144850,12,5.96913385391235,2,1925,0
"14548",144857,12,5.08795118331909,1,1925,1
"14549",144861,12,6.15604400634766,1,1925,1
"14550",144862,12,5.12180233001709,1,1925,1
"14551",144877,16,5.28345251083374,2,1925,0
"14552",144885,17,5.86904764175415,4,1925,0
"14553",144937,11,6.49347305297852,3,1925,0
"14554",144950,13,5.86904764175415,1,1925,1
"14555",144955,11,5.12180233001709,2,1925,0
"14556",144963,12,5.61851644515991,3,1925,0
"14557",144971,14,4.92888641357422,4,1925,0
"14558",145000,12,5.15629053115845,4,1925,0
"14559",145005,15,5.52142190933228,2,1925,0
"14560",145026,16,5.86904764175415,2,1925,0
"14561",145073,12,5.26151418685913,2,1925,0
"14562",145096,13,5.26335048675537,4,1925,0
"14563",145101,10,4.74228572845459,1,1925,1
"14564",145114,13,5.3031587600708,3,1925,0
"14565",145117,3,4.60440063476562,2,1925,0
"14566",145119,12,5.46495294570923,2,1925,0
"14567",145128,18,5.97413396835327,3,1925,0
"14568",145145,14,6.37877559661865,1,1925,1
"14569",145148,15,5.37831497192383,3,1925,0
"14570",145152,12,5.53131246566772,2,1925,0
"14571",145178,13,5.54467964172363,1,1925,1
"14572",145179,14,6.15604400634766,3,1925,0
"14573",145180,16,5.97413396835327,4,1925,0
"14574",145187,11,5.53698682785034,4,1925,0
"14575",145196,1,3.98470139503479,3,1925,0
"14576",145209,10,5.28345251083374,2,1925,0
"14577",145212,6,4.72273111343384,4,1925,0
"14578",145223,12,6.30990028381348,2,1925,0
"14579",145225,14,5.69389724731445,2,1925,0
"14580",145226,14,5.68727445602417,3,1925,0
"14581",145239,12,5.71350622177124,4,1925,0
"14582",145241,17,4.84256219863892,4,1925,0
"14583",145242,12,4.94800758361816,4,1925,0
"14584",145260,18,6.33454990386963,4,1925,0
"14585",145270,14,5.47321748733521,1,1925,1
"14586",145311,10,5.65348625183105,1,1925,1
"14587",145323,14,4.2219557762146,4,1925,0
"14588",145326,18,6.0692195892334,4,1925,0
"14589",145333,11,5.27345180511475,4,1925,0
"14590",145335,15,5.70047616958618,2,1925,0
"14591",145341,11,5.28345251083374,2,1925,0
"14592",145343,18,6.20076751708984,1,1925,1
"14593",145366,16,6.11357355117798,4,1925,0
"14594",145371,16,5.7704381942749,3,1925,0
"14595",145373,16,6.27359819412231,3,1925,0
"14596",145389,16,5.46495294570923,4,1925,0
"14597",145396,16,6.66604566574097,1,1925,1
"14598",145397,12,4.93496990203857,1,1925,1
"14599",145398,12,5.50561046600342,3,1925,0
"14600",145405,14,5.00712394714355,2,1925,0
"14601",145408,8,5.33770370483398,2,1925,0
"14602",145419,13,5.37031698226929,3,1925,0
"14603",145427,9,5.53131246566772,1,1925,1
"14604",145430,10,5.54467964172363,1,1925,1
"14605",145437,14,4.64548063278198,1,1925,1
"14606",145447,11,5.41387557983398,1,1925,1
"14607",145451,7,5.23241853713989,2,1925,0
"14608",145455,10,4.7759051322937,1,1925,1
"14609",145469,15,5.81205034255981,3,1925,0
"14610",145471,14,6.45252799987793,2,1925,0
"14611",145475,12,4.93496990203857,4,1925,0
"14612",145481,12,6.0692195892334,2,1925,0
"14613",145490,16,5.6465892791748,4,1925,0
"14614",145491,11,5.52347946166992,3,1925,0
"14615",145492,11,5.61851644515991,1,1925,1
"14616",145500,12,5.78831005096436,3,1925,0
"14617",145506,9,4.99741077423096,1,1925,1
"14618",145509,12,5.08795118331909,1,1925,1
"14619",145511,8,5.61851644515991,4,1925,0
"14620",145533,14,3.95030069351196,3,1925,0
"14621",145545,12,6.63523960113525,1,1925,1
"14622",145557,18,5.86904764175415,2,1925,0
"14623",145566,14,3.16551852226257,3,1925,0
"14624",145567,7,5.06153964996338,1,1925,1
"14625",145576,11,5.28345251083374,2,1925,0
"14626",145580,12,5.59693193435669,2,1925,0
"14627",145590,10,4.92888641357422,1,1925,1
"14628",145591,18,5.28345251083374,2,1925,0
"14629",145601,10,4.97056198120117,3,1925,0
"14630",145608,12,5.14492607116699,3,1925,0
"14631",145613,14,5.60417890548706,4,1925,0
"14632",145631,12,5.41387557983398,2,1925,0
"14633",145636,12,5.68727445602417,2,1925,0
"14634",145645,16,5.70701265335083,2,1925,0
"14635",145670,11,5.28345251083374,2,1925,0
"14636",145721,18,5.92820644378662,1,1925,1
"14637",145722,10,4.7759051322937,3,1925,0
"14638",145727,12,5.28086709976196,3,1925,0
"14639",145731,12,5.02355813980103,2,1925,0
"14640",145745,13,5.33542346954346,1,1925,1
"14641",145765,16,5.87457275390625,2,1925,0
"14642",145783,16,6.88795280456543,4,1925,0
"14643",145803,14,5.03637933731079,1,1925,1
"14644",145811,9,5.17863893508911,3,1925,0
"14645",145818,18,6.27359819412231,3,1925,0
"14646",145839,15,4.91459941864014,1,1925,1
"14647",145840,11,4.59521865844727,3,1925,0
"14648",145841,12,4.02616310119629,1,1925,1
"14649",145845,18,6.37877559661865,3,1925,0
"14650",145846,11,5.11003684997559,4,1925,0
"14651",145862,11,5.22890090942383,1,1925,1
"14652",145863,14,5.44821548461914,4,1925,0
"14653",145866,8,4.7759051322937,2,1925,0
"14654",145878,15,5.35078907012939,4,1925,0
"14655",145880,9,4.88539791107178,3,1925,0
"14656",145931,11,4.97914838790894,2,1925,0
"14657",145944,12,5.21122312545776,2,1925,0
"14658",145969,16,5.97413396835327,2,1925,0
"14659",145974,14,5.7516074180603,3,1925,0
"14660",145977,16,5.46495294570923,3,1925,0
"14661",145987,17,2.37718319892883,2,1925,0
"14662",145988,15,5.92820644378662,1,1925,1
"14663",145994,10,3.02424359321594,4,1925,0
"14664",145995,17,6.09164237976074,3,1925,0
"14665",146001,12,5.13343095779419,2,1925,0
"14666",146005,12,6.4432110786438,4,1925,0
"14667",146017,10,5.1675271987915,1,1925,1
"14668",146024,15,6.4432110786438,1,1925,1
"14669",146028,15,5.52142190933228,2,1925,0
"14670",146030,12,5.68727445602417,2,1925,0
"14671",146047,12,4.99741077423096,3,1925,0
"14672",146055,18,5.46495294570923,4,1925,0
"14673",146060,7,5.33371448516846,1,1925,1
"14674",146103,10,4.80843114852905,1,1925,1
"14675",146108,12,5.41387557983398,2,1925,0
"14676",146122,15,5.97413396835327,4,1925,0
"14677",146130,12,5.93341493606567,1,1925,1
"14678",146135,12,5.26335048675537,1,1925,1
"14679",146139,12,5.91930961608887,1,1925,1
"14680",146140,12,4.93496990203857,2,1925,0
"14681",146152,17,5.52923440933228,1,1925,1
"14682",146163,10,5.08608245849609,3,1925,0
"14683",146168,8,5.59160852432251,4,1925,0
"14684",146173,10,5.28345251083374,3,1925,0
"14685",146194,12,5.50561046600342,1,1925,1
"14686",146205,12,5.23241853713989,1,1925,1
"14687",146214,12,5.44821548461914,4,1925,0
"14688",146218,17,5.94887924194336,1,1925,1
"14689",146244,11,5.28345251083374,1,1925,1
"14690",146246,12,5.37831497192383,1,1925,1
"14691",146254,17,5.81205034255981,2,1925,0
"14692",146263,12,4.92888641357422,1,1925,1
"14693",146275,8,5.06153964996338,1,1925,1
"14694",146285,17,5.77663040161133,1,1925,1
"14695",146287,13,5.97413396835327,3,1925,0
"14696",146292,14,4.90010547637939,3,1925,0
"14697",146293,12,5.37831497192383,1,1925,1
"14698",146296,12,5.23295068740845,2,1925,0
"14699",146297,9,4.7759051322937,2,1925,0
"14700",146306,16,4.82616710662842,3,1925,0
"14701",146307,9,5.36922359466553,2,1925,0
"14702",146312,18,5.66877841949463,2,1925,0
"14703",146316,11,5.42857646942139,3,1925,0
"14704",146317,8,5.1118016242981,4,1925,0
"14705",146320,14,5.41387557983398,1,1925,1
"14706",146342,12,4.55480527877808,1,1925,1
"14707",146351,10,5.63265132904053,4,1925,0
"14708",146389,12,5.61851644515991,4,1925,0
"14709",146401,12,5.37831497192383,2,1925,0
"14710",146419,12,5.34144258499146,2,1925,0
"14711",146429,11,5.22761869430542,1,1925,1
"14712",146439,16,5.08608245849609,3,1925,0
"14713",146441,9,5.04903888702393,3,1925,0
"14714",146446,14,4.46872138977051,1,1925,1
"14715",146453,7,3.84917998313904,4,1925,0
"14716",146458,12,5.97413396835327,4,1925,0
"14717",146463,12,5.89637231826782,2,1925,0
"14718",146476,11,4.95686197280884,2,1925,0
"14719",146506,8,6.49013042449951,3,1925,0
"14720",146519,14,5.25314569473267,2,1925,0
"14721",146550,13,5.77021980285645,2,1925,0
"14722",146559,10,4.94297218322754,2,1925,0
"14723",146562,9,5.22890090942383,1,1925,1
"14724",146567,17,6.00845193862915,3,1925,0
"14725",146570,11,5.77602577209473,1,1925,1
"14726",146586,16,6.66604566574097,3,1925,0
"14727",146587,12,5.04903888702393,2,1925,0
"14728",146588,5,4.83993244171143,2,1925,0
"14729",146593,8,4.7759051322937,3,1925,0
"14730",146604,12,4.95686197280884,1,1925,1
"14731",146608,9,5.08608245849609,2,1925,0
"14732",146639,12,5.33770370483398,2,1925,0
"14733",146645,12,5.06153964996338,1,1925,1
"14734",146655,6,5.11003684997559,4,1925,0
"14735",146657,10,5.33371448516846,3,1925,0
"14736",146662,13,5.25314569473267,3,1925,0
"14737",146688,12,5.17863893508911,4,1925,0
"14738",146692,12,5.33371448516846,2,1925,0
"14739",146704,13,5.23241853713989,2,1925,0
"14740",146721,12,4.60440063476562,4,1925,0
"14741",146734,12,5.46495294570923,3,1925,0
"14742",146750,14,5.93183708190918,3,1925,0
"14743",146768,10,5.24374914169312,2,1925,0
"14744",146771,12,5.06153964996338,4,1925,0
"14745",146784,4,4.59521865844727,3,1925,0
"14746",146789,9,5.36004877090454,3,1925,0
"14747",146803,10,5.06153964996338,4,1925,0
"14748",146810,14,5.52923440933228,3,1925,0
